3P%_diff,AST_diff,FG%_diff,FT%_diff,SRS_diff,TOV_diff,TRB_diff,seed_diff,win_pct_diff,win_label,season
-0.041000000000000036,-23.0,-0.04099999999999998,-0.016000000000000014,9.489999999999998,51.0,251.0,-2,0.132,1,2015
0.01200000000000001,160.0,0.059,-0.010000000000000009,27.99,-46.0,274.0,-15,0.32600000000000007,1,2015
-0.02799999999999997,-31.0,-0.02400000000000002,-0.06099999999999994,-0.03999999999999915,58.0,106.0,-1,0.11399999999999999,1,2015
0.025000000000000022,-107.0,-0.0050000000000000044,-0.03300000000000003,12.370000000000001,-69.0,28.0,-7,-0.10999999999999999,1,2015
-0.04700000000000004,-27.0,-0.021999999999999964,-0.02200000000000002,14.690000000000001,39.0,-31.0,-9,-0.07599999999999996,1,2015
-0.02899999999999997,-30.0,-0.04799999999999999,0.04200000000000004,-16.0,107.0,101.0,11,-0.17899999999999994,1,2015
-0.057999999999999996,-65.0,-0.03600000000000003,0.039000000000000035,3.8599999999999994,74.0,130.0,-3,-0.10299999999999998,1,2015
0.017000000000000015,305.0,0.08600000000000002,-0.0010000000000000009,22.84,72.0,343.0,-13,0.2240000000000001,1,2015
0.067,211.0,0.08400000000000002,0.06899999999999995,13.159999999999998,11.0,166.0,-7,0.14700000000000002,1,2015
0.051000000000000045,62.0,0.025999999999999968,-0.0010000000000000009,5.5,-8.0,52.0,1,0.07599999999999996,1,2015
0.034999999999999976,-18.0,0.015000000000000013,-0.061999999999999944,10.13,-52.0,45.0,-3,0.05499999999999994,1,2015
0.067,138.0,0.08900000000000002,-0.05300000000000005,5.290000000000001,20.0,167.0,-5,0.274,1,2015
-0.017000000000000015,99.0,0.020000000000000018,-0.0040000000000000036,3.9899999999999984,14.0,232.0,-4,0.15400000000000003,1,2015
0.03200000000000003,122.0,0.07700000000000001,0.014999999999999902,9.05,-33.0,74.0,-9,0.31000000000000005,1,2015
-0.013000000000000012,-32.0,-0.018000000000000016,0.008000000000000007,3.849999999999998,24.0,-5.0,-1,-0.02400000000000002,1,2015
0.0050000000000000044,119.0,0.03899999999999998,0.07300000000000006,25.63,-103.0,0.0,-15,0.19400000000000006,1,2015
0.013000000000000012,142.0,0.02300000000000002,0.03400000000000003,-1.5199999999999996,29.0,259.0,-1,0.15900000000000003,1,2015
-0.02300000000000002,118.0,-0.009000000000000008,0.03600000000000003,11.51,51.0,151.0,-7,-0.050000000000000044,1,2015
-0.043999999999999984,-18.0,0.045999999999999985,0.050999999999999934,-12.380000000000003,-68.0,-217.0,11,0.008000000000000007,1,2015
0.03799999999999998,153.0,0.04299999999999998,0.05799999999999994,30.31,-35.0,206.0,-13,0.266,1,2015
0.0030000000000000027,-4.0,0.01599999999999996,0.0030000000000000027,13.18,-125.0,40.0,-7,0.17800000000000005,1,2015
